pickup_datetime,dropoff_datetime,passenger_count,trip_distance,pickup_location_id
2019-01-03 03:03:10.000000 UTC,2019-01-03 03:03:49.000000 UTC,2,0.2,127
2019-01-03 03:03:57.000000 UTC,2019-01-03 03:05:48.000000 UTC,1,0.3,129
2019-01-03 03:05:02.000000 UTC,2019-01-03 03:18:50.000000 UTC,1,3.6,129
2019-01-03 03:08:04.000000 UTC,2019-01-03 03:26:01.000000 UTC,1,6.8,145
2019-01-03 03:08:14.000000 UTC,2019-01-03 03:19:00.000000 UTC,1,1.6,129
2019-01-03 03:09:01.000000 UTC,2019-01-03 03:14:46.000000 UTC,1,1.2,116
2019-01-03 03:09:10.000000 UTC,2019-01-03 03:24:33.000000 UTC,1,5.59,112
2019-01-03 03:09:13.000000 UTC,2019-01-03 03:16:49.000000 UTC,1,1.46,82
2019-01-03 03:11:51.000000 UTC,2019-01-03 03:23:21.000000 UTC,1,3.1,80
2019-01-03 03:12:01.000000 UTC,2019-01-03 03:19:11.000000 UTC,1,1.51,7
2019-01-03 03:12:42.000000 UTC,2019-01-03 03:15:44.000000 UTC,1,0.84,223
2019-01-03 03:13:27.000000 UTC,2019-01-03 03:17:22.000000 UTC,4,0.62,129
2019-01-03 03:14:01.000000 UTC,2019-01-03 03:27:05.000000 UTC,1,4.26,226
2019-01-03 03:16:22.000000 UTC,2019-01-03 03:16:55.000000 UTC,1,0.1,80
2019-01-03 03:16:22.000000 UTC,2019-01-03 03:16:55.000000 UTC,1,0.1,80
2019-01-03 03:16:22.000000 UTC,2019-01-03 03:16:22.000000 UTC,1,0,149
2019-01-03 03:16:50.000000 UTC,2019-01-03 03:30:36.000000 UTC,1,3.58,166
2019-01-03 03:18:21.000000 UTC,2019-01-03 03:30:43.000000 UTC,1,2.77,145
2019-01-03 03:18:59.000000 UTC,2019-01-03 03:23:57.000000 UTC,1,1.78,42
2019-01-03 03:21:47.000000 UTC,2019-01-03 03:26:34.000000 UTC,5,0.8,179
2019-01-03 03:22:15.000000 UTC,2019-01-03 03:31:17.000000 UTC,1,5.78,130
2019-01-03 03:22:42.000000 UTC,2019-01-03 03:33:09.000000 UTC,1,4.39,42
2019-01-03 03:23:15.000000 UTC,2019-01-03 03:31:03.000000 UTC,1,1.42,260
2019-01-03 03:23:39.000000 UTC,2019-01-03 03:33:38.000000 UTC,1,2.99,92
2019-01-03 03:23:59.000000 UTC,2019-01-03 03:29:08.000000 UTC,1,2.07,82
2019-01-03 03:24:14.000000 UTC,2019-01-03 03:34:32.000000 UTC,3,5.31,42
2019-01-03 03:24:20.000000 UTC,2019-01-03 03:27:53.000000 UTC,1,1.02,244
2019-01-03 03:24:47.000000 UTC,2019-01-03 03:35:49.000000 UTC,1,2.58,41
2019-01-03 03:24:54.000000 UTC,2019-01-03 03:29:41.000000 UTC,1,1.3,145
2019-01-03 03:25:08.000000 UTC,2019-01-03 03:37:09.000000 UTC,1,4.51,112
2019-01-03 03:26:00.000000 UTC,2019-01-03 03:34:58.000000 UTC,1,2.62,226
2019-01-03 03:26:25.000000 UTC,2019-01-03 03:35:45.000000 UTC,1,1.05,82
2019-01-03 03:27:26.000000 UTC,2019-01-03 03:31:16.000000 UTC,1,0.76,223
2019-01-03 03:27:42.000000 UTC,2019-01-03 03:36:59.000000 UTC,1,2.03,129
2019-01-03 03:28:05.000000 UTC,2019-01-03 03:36:12.000000 UTC,1,1.1,129
2019-01-03 03:28:48.000000 UTC,2019-01-04 02:21:40.000000 UTC,1,0.88,82
2019-01-03 03:29:28.000000 UTC,2019-01-03 03:36:14.000000 UTC,1,1.2,223
2019-01-03 03:30:10.000000 UTC,2019-01-03 03:45:17.000000 UTC,2,3.94,82
2019-01-03 03:30:16.000000 UTC,2019-01-03 03:44:20.000000 UTC,1,4.03,260
2019-01-03 03:31:48.000000 UTC,2019-01-03 03:43:09.000000 UTC,1,2.4,129
2019-01-03 03:32:03.000000 UTC,2019-01-03 03:36:14.000000 UTC,1,0.4,256
2019-01-03 03:32:42.000000 UTC,2019-01-03 03:38:05.000000 UTC,1,1.25,82
2019-01-03 03:33:13.000000 UTC,2019-01-03 03:43:59.000000 UTC,1,2.63,256
2019-01-03 03:34:05.000000 UTC,2019-01-03 03:50:06.000000 UTC,1,7,7
2019-01-03 03:34:30.000000 UTC,2019-01-03 03:41:13.000000 UTC,5,1.64,7
2019-01-03 03:35:03.000000 UTC,2019-01-03 04:24:25.000000 UTC,1,18.96,116
2019-01-03 03:38:06.000000 UTC,2019-01-03 04:14:09.000000 UTC,1,2.76,244
2019-01-03 03:39:08.000000 UTC,2019-01-03 03:45:18.000000 UTC,1,0.81,82
2019-01-03 03:39:20.000000 UTC,2019-01-03 03:53:08.000000 UTC,1,5.93,75
2019-01-03 03:39:36.000000 UTC,2019-01-03 03:43:57.000000 UTC,1,0.53,83
2019-01-03 03:40:30.000000 UTC,2019-01-03 03:42:47.000000 UTC,1,0.39,223
2019-01-03 03:40:42.000000 UTC,2019-01-03 03:56:34.000000 UTC,2,3.6,25
2019-01-03 03:41:26.000000 UTC,2019-01-03 04:01:53.000000 UTC,1,3.1,226
2019-01-03 03:43:10.000000 UTC,2019-01-03 03:47:08.000000 UTC,1,0.66,146
2019-01-03 03:43:36.000000 UTC,2019-01-03 03:46:41.000000 UTC,1,0.52,244
2019-01-03 03:43:55.000000 UTC,2019-01-03 03:54:04.000000 UTC,1,1.52,129
2019-01-03 03:43:57.000000 UTC,2019-01-03 03:58:26.000000 UTC,1,5.1,255
2019-01-03 03:44:11.000000 UTC,2019-01-03 03:57:47.000000 UTC,1,5.6,129
2019-01-03 03:47:15.000000 UTC,2019-01-03 03:56:59.000000 UTC,4,2.86,82
2019-01-03 03:47:27.000000 UTC,2019-01-03 04:04:40.000000 UTC,1,3.7,83
2019-01-03 03:48:37.000000 UTC,2019-01-03 03:57:06.000000 UTC,1,1.69,129
2019-01-03 03:48:42.000000 UTC,2019-01-03 03:50:20.000000 UTC,1,0.5,56
2019-01-03 03:49:31.000000 UTC,2019-01-03 03:54:13.000000 UTC,2,1.11,166
2019-01-03 03:50:35.000000 UTC,2019-01-03 04:04:08.000000 UTC,1,3.8,25
2019-01-03 03:50:35.000000 UTC,2019-01-03 04:03:29.000000 UTC,1,2.42,260
2019-01-03 03:51:00.000000 UTC,2019-01-03 04:24:00.000000 UTC,,14.92,171
2019-01-03 03:52:00.000000 UTC,2019-01-03 04:20:00.000000 UTC,,21.08,55
2019-01-03 03:52:27.000000 UTC,2019-01-03 04:05:47.000000 UTC,1,3.1,146
2019-01-03 03:52:30.000000 UTC,2019-01-03 03:58:04.000000 UTC,1,1.3,82
2019-01-03 03:52:32.000000 UTC,2019-01-03 03:56:21.000000 UTC,1,0.82,223
2019-01-03 03:52:50.000000 UTC,2019-01-03 04:25:26.000000 UTC,1,14.92,171
2019-01-03 03:52:54.000000 UTC,2019-01-03 04:25:31.000000 UTC,1,17.35,38
2019-01-03 03:54:05.000000 UTC,2019-01-03 04:01:35.000000 UTC,1,2.05,129
2019-01-03 03:54:38.000000 UTC,2019-01-03 04:04:51.000000 UTC,1,4.22,75
2019-01-03 03:55:04.000000 UTC,2019-01-03 04:22:41.000000 UTC,1,21.08,55
2019-01-03 03:55:19.000000 UTC,2019-01-03 04:11:10.000000 UTC,1,4.09,116
2019-01-03 03:55:47.000000 UTC,2019-01-03 04:00:56.000000 UTC,2,1.32,82
2019-01-03 03:55:55.000000 UTC,2019-01-03 04:05:07.000000 UTC,1,3.28,83
2019-01-03 03:56:04.000000 UTC,2019-01-03 04:04:24.000000 UTC,1,1.19,82
2019-01-03 03:56:16.000000 UTC,2019-01-03 04:08:12.000000 UTC,1,4.1,179
2019-01-03 03:56:23.000000 UTC,2019-01-03 04:01:08.000000 UTC,1,1.1,7
2019-01-03 03:56:44.000000 UTC,2019-01-03 03:56:54.000000 UTC,1,0.12,41
2019-01-03 03:56:46.000000 UTC,2019-01-03 03:59:04.000000 UTC,1,0.54,179
2019-01-03 03:57:34.000000 UTC,2019-01-03 04:08:30.000000 UTC,1,1.7,129
2019-01-03 03:58:19.000000 UTC,2019-01-03 04:08:33.000000 UTC,1,3.13,82
2019-01-03 03:58:29.000000 UTC,2019-01-03 04:04:04.000000 UTC,1,0.8,80
2019-01-03 03:58:48.000000 UTC,2019-01-03 04:11:04.000000 UTC,1,2.28,42
2019-01-03 03:58:53.000000 UTC,2019-01-03 04:12:31.000000 UTC,1,3.33,129
2019-01-03 04:00:03.000000 UTC,2019-01-03 04:08:25.000000 UTC,2,2.88,82
2019-01-03 04:01:04.000000 UTC,2019-01-03 04:13:40.000000 UTC,1,4.98,65
2019-01-03 04:02:07.000000 UTC,2019-01-03 04:07:56.000000 UTC,1,1.79,244
2019-01-03 04:02:23.000000 UTC,2019-01-03 04:15:19.000000 UTC,1,2,129
2019-01-03 04:02:29.000000 UTC,2019-01-03 04:05:55.000000 UTC,1,1.16,82
2019-01-03 04:03:07.000000 UTC,2019-01-03 04:03:10.000000 UTC,1,0,17
2019-01-03 04:03:38.000000 UTC,2019-01-03 04:35:52.000000 UTC,1,8.19,225
2019-01-03 04:04:00.000000 UTC,2019-01-03 04:39:00.000000 UTC,,18.03,77
2019-01-03 04:04:29.000000 UTC,2019-01-03 04:25:25.000000 UTC,2,7.97,188
2019-01-03 04:04:35.000000 UTC,2019-01-03 04:17:08.000000 UTC,1,2.47,129
2019-01-03 04:05:00.000000 UTC,2019-01-03 04:38:00.000000 UTC,,8.19,225
2019-01-03 04:05:09.000000 UTC,2019-01-03 04:38:21.000000 UTC,1,14.28,191
2019-01-03 04:06:10.000000 UTC,2019-01-03 04:10:51.000000 UTC,1,1.16,7
2019-01-03 04:07:02.000000 UTC,2019-01-03 04:10:05.000000 UTC,1,0.35,82
2019-01-03 04:07:07.000000 UTC,2019-01-03 04:27:02.000000 UTC,1,11.7,177
2019-01-03 04:07:33.000000 UTC,2019-01-03 04:30:59.000000 UTC,2,16.45,97
2019-01-03 04:07:57.000000 UTC,2019-01-03 04:42:57.000000 UTC,1,18.03,77
2019-01-03 04:08:21.000000 UTC,2019-01-03 04:28:12.000000 UTC,1,6.57,41
2019-01-03 04:08:30.000000 UTC,2019-01-03 04:13:35.000000 UTC,1,1.76,17
2019-01-03 04:09:00.000000 UTC,2019-01-03 04:42:00.000000 UTC,,14.28,191
2019-01-03 04:09:17.000000 UTC,2019-01-03 04:47:02.000000 UTC,1,6.67,7
2019-01-03 04:09:58.000000 UTC,2019-01-03 04:17:12.000000 UTC,1,1.11,82
2019-01-03 04:10:28.000000 UTC,2019-01-03 04:15:11.000000 UTC,1,1.16,80
2019-01-03 04:10:32.000000 UTC,2019-01-03 04:21:53.000000 UTC,1,3.65,243
2019-01-03 04:10:33.000000 UTC,2019-01-03 04:33:11.000000 UTC,1,7.04,97
2019-01-03 04:11:07.000000 UTC,2019-01-03 04:45:25.000000 UTC,1,14.24,76
2019-01-03 04:12:06.000000 UTC,2019-01-03 04:26:06.000000 UTC,1,2.5,129
2019-01-03 04:12:06.000000 UTC,2019-01-03 04:15:55.000000 UTC,1,1.09,127
2019-01-03 04:12:47.000000 UTC,2019-01-03 04:57:02.000000 UTC,1,14.8,255
2019-01-03 04:13:02.000000 UTC,2019-01-03 04:47:03.000000 UTC,1,13.1,82
2019-01-03 04:13:37.000000 UTC,2019-01-03 04:24:56.000000 UTC,1,5.18,82
2019-01-03 04:13:55.000000 UTC,2019-01-03 04:22:16.000000 UTC,2,4.68,40
2019-01-03 04:15:24.000000 UTC,2019-01-03 04:19:37.000000 UTC,1,1.34,242
2019-01-03 04:15:52.000000 UTC,2019-01-03 04:35:47.000000 UTC,1,4.2,82
2019-01-03 04:17:15.000000 UTC,2019-01-03 04:25:51.000000 UTC,1,3.5,129
2019-01-03 04:17:38.000000 UTC,2019-01-03 04:23:27.000000 UTC,1,1.4,129
2019-01-03 04:18:57.000000 UTC,2019-01-03 04:23:22.000000 UTC,1,1.2,173
2019-01-03 04:19:03.000000 UTC,2019-01-03 04:25:26.000000 UTC,1,2.54,82
2019-01-03 04:19:45.000000 UTC,2019-01-03 04:25:50.000000 UTC,1,2.67,219
2019-01-03 04:20:00.000000 UTC,2019-01-03 04:40:00.000000 UTC,,11.44,243
2019-01-03 04:20:03.000000 UTC,2019-01-03 04:22:57.000000 UTC,1,0.69,97
2019-01-03 04:20:40.000000 UTC,2019-01-03 04:26:21.000000 UTC,1,1.43,179
2019-01-03 04:20:50.000000 UTC,2019-01-03 04:35:52.000000 UTC,2,3.67,83
2019-01-03 04:21:03.000000 UTC,2019-01-03 04:34:00.000000 UTC,1,1.48,260
2019-01-03 04:23:14.000000 UTC,2019-01-03 04:31:21.000000 UTC,1,1.3,37
2019-01-03 04:24:01.000000 UTC,2019-01-03 04:27:15.000000 UTC,1,0.48,129
2019-01-03 04:24:27.000000 UTC,2019-01-03 04:36:11.000000 UTC,1,2.5,255
2019-01-03 04:26:00.000000 UTC,2019-01-03 04:52:00.000000 UTC,,13.19,183
2019-01-03 04:26:01.000000 UTC,2019-01-03 04:37:53.000000 UTC,1,3.74,146
2019-01-03 04:26:49.000000 UTC,2019-01-03 04:32:08.000000 UTC,1,2.27,7
2019-01-03 04:27:00.000000 UTC,2019-01-03 04:47:00.000000 UTC,,10.07,62
2019-01-03 04:27:02.000000 UTC,2019-01-03 04:32:16.000000 UTC,1,1.39,75
2019-01-03 04:27:05.000000 UTC,2019-01-03 04:48:39.000000 UTC,1,10.1,62
2019-01-03 04:27:12.000000 UTC,2019-01-03 04:47:42.000000 UTC,1,11.44,243
2019-01-03 04:27:22.000000 UTC,2019-01-03 04:47:47.000000 UTC,1,10.07,62
2019-01-03 04:28:05.000000 UTC,2019-01-03 04:33:31.000000 UTC,4,0.92,129
2019-01-03 04:28:56.000000 UTC,2019-01-03 04:36:14.000000 UTC,1,3,181
2019-01-03 04:29:12.000000 UTC,2019-01-03 04:44:29.000000 UTC,1,4.83,74
2019-01-03 04:29:28.000000 UTC,2019-01-03 04:43:05.000000 UTC,1,5.3,129
2019-01-03 04:29:34.000000 UTC,2019-01-03 04:34:48.000000 UTC,1,1.09,74
2019-01-03 04:29:39.000000 UTC,2019-01-03 04:55:41.000000 UTC,1,13.19,183
2019-01-03 04:30:07.000000 UTC,2019-01-03 04:40:19.000000 UTC,1,4.43,75
2019-01-03 04:30:07.000000 UTC,2019-01-03 04:35:25.000000 UTC,1,1.61,152
2019-01-03 04:31:06.000000 UTC,2019-01-03 04:35:53.000000 UTC,1,0.93,188
2019-01-03 04:31:29.000000 UTC,2019-01-03 04:39:12.000000 UTC,1,5.79,28
2019-01-03 04:33:03.000000 UTC,2019-01-03 04:37:50.000000 UTC,1,1.39,256
2019-01-03 04:33:31.000000 UTC,2019-01-03 04:45:11.000000 UTC,1,3.2,256
2019-01-03 04:34:03.000000 UTC,2019-01-03 04:53:24.000000 UTC,1,4.91,97
2019-01-03 04:34:06.000000 UTC,2019-01-03 04:44:21.000000 UTC,1,2.9,127
2019-01-03 04:34:18.000000 UTC,2019-01-03 04:39:51.000000 UTC,1,1.08,82
2019-01-03 04:35:02.000000 UTC,2019-01-03 04:42:56.000000 UTC,1,5.85,82
2019-01-03 04:36:24.000000 UTC,2019-01-03 04:39:05.000000 UTC,1,0.96,75
2019-01-03 04:37:28.000000 UTC,2019-01-03 04:56:41.000000 UTC,1,4.94,197
2019-01-03 04:37:40.000000 UTC,2019-01-03 04:41:19.000000 UTC,1,0.67,17
2019-01-03 04:38:00.000000 UTC,2019-01-03 04:47:00.000000 UTC,,4.64,56
2019-01-03 04:38:00.000000 UTC,2019-01-03 05:12:00.000000 UTC,,11.19,126
2019-01-03 04:39:10.000000 UTC,2019-01-03 04:47:30.000000 UTC,1,4.64,56
2019-01-03 04:39:45.000000 UTC,2019-01-03 04:44:09.000000 UTC,1,1.96,75
2019-01-03 04:39:52.000000 UTC,2019-01-03 05:14:05.000000 UTC,1,11.19,126
2019-01-03 04:41:09.000000 UTC,2019-01-03 04:53:13.000000 UTC,1,4.4,7
2019-01-03 04:42:33.000000 UTC,2019-01-03 05:21:40.000000 UTC,1,4.45,188
2019-01-03 04:44:19.000000 UTC,2019-01-03 04:52:26.000000 UTC,1,2.06,260
2019-01-03 04:44:44.000000 UTC,2019-01-03 05:25:05.000000 UTC,1,15.01,116
2019-01-03 04:45:05.000000 UTC,2019-01-03 05:06:53.000000 UTC,1,17.8,65
2019-01-03 04:46:12.000000 UTC,2019-01-03 04:53:27.000000 UTC,1,3.11,82
2019-01-03 04:47:00.000000 UTC,2019-01-03 05:02:00.000000 UTC,,6.15,136
2019-01-03 04:47:29.000000 UTC,2019-01-03 05:02:41.000000 UTC,1,6.15,136
2019-01-03 04:47:41.000000 UTC,2019-01-03 04:58:15.000000 UTC,1,3.97,179
2019-01-03 04:47:55.000000 UTC,2019-01-03 04:49:55.000000 UTC,1,1.06,43
2019-01-03 04:48:02.000000 UTC,2019-01-03 05:01:02.000000 UTC,1,5.9,97
2019-01-03 04:49:38.000000 UTC,2019-01-03 05:12:23.000000 UTC,1,12.4,65
2019-01-03 04:50:30.000000 UTC,2019-01-03 04:56:26.000000 UTC,4,1.37,129
2019-01-03 04:50:35.000000 UTC,2019-01-03 04:52:21.000000 UTC,1,0.23,146
2019-01-03 04:51:00.000000 UTC,2019-01-03 05:27:00.000000 UTC,,12.49,91
2019-01-03 04:54:14.000000 UTC,2019-01-03 05:11:47.000000 UTC,1,4.9,188
2019-01-03 04:54:16.000000 UTC,2019-01-03 05:08:38.000000 UTC,1,2.6,129
2019-01-03 04:55:00.000000 UTC,2019-01-03 05:34:00.000000 UTC,,30.52,139
2019-01-03 04:55:09.000000 UTC,2019-01-03 05:31:11.000000 UTC,1,12.49,91
2019-01-03 04:56:35.000000 UTC,2019-01-03 05:08:11.000000 UTC,1,1.28,97
2019-01-03 04:57:12.000000 UTC,2019-01-03 05:10:07.000000 UTC,1,1.94,82
2019-01-03 04:57:39.000000 UTC,2019-01-03 05:05:14.000000 UTC,1,3.6,152
2019-01-03 04:58:02.000000 UTC,2019-01-03 05:27:19.000000 UTC,2,19.16,69
2019-01-03 04:59:14.000000 UTC,2019-01-03 05:05:36.000000 UTC,1,2.8,83
2019-01-03 04:59:45.000000 UTC,2019-01-03 05:32:40.000000 UTC,1,18.83,55
2019-01-03 04:59:54.000000 UTC,2019-01-03 05:39:06.000000 UTC,1,30.52,139
2019-01-03 04:59:59.000000 UTC,2019-01-03 05:06:30.000000 UTC,1,3.23,129
2019-01-03 05:00:06.000000 UTC,2019-01-03 05:15:09.000000 UTC,1,3.45,89
2019-01-03 05:00:09.000000 UTC,2019-01-03 05:12:49.000000 UTC,1,2.59,177
2019-01-03 05:00:22.000000 UTC,2019-01-04 04:45:46.000000 UTC,1,16.71,241
2019-01-03 05:00:46.000000 UTC,2019-01-03 05:13:51.000000 UTC,1,1.64,225
2019-01-03 05:01:00.000000 UTC,2019-01-03 05:32:00.000000 UTC,,9.84,244
2019-01-03 05:01:02.000000 UTC,2019-01-03 05:06:21.000000 UTC,1,1.23,116
2019-01-03 05:01:10.000000 UTC,2019-01-03 05:34:55.000000 UTC,1,12.74,220
2019-01-03 05:01:11.000000 UTC,2019-01-03 05:07:10.000000 UTC,1,1.42,41
2019-01-03 05:01:20.000000 UTC,2019-01-03 05:32:22.000000 UTC,1,9.84,244
2019-01-03 05:01:41.000000 UTC,2019-01-03 05:11:25.000000 UTC,1,3.6,74
2019-01-03 05:02:00.000000 UTC,2019-01-03 05:36:00.000000 UTC,,12.74,220
2019-01-03 05:02:18.000000 UTC,2019-01-03 05:16:40.000000 UTC,1,2.75,7
2019-01-03 05:02:58.000000 UTC,2019-01-03 05:23:15.000000 UTC,1,9.81,166
2019-01-03 05:03:00.000000 UTC,2019-01-03 05:36:00.000000 UTC,,21.97,222
2019-01-03 05:03:05.000000 UTC,2019-01-03 05:14:04.000000 UTC,2,2.74,248
2019-01-03 05:03:27.000000 UTC,2019-01-03 05:25:39.000000 UTC,1,5.14,112
2019-01-03 05:04:06.000000 UTC,2019-01-03 05:37:12.000000 UTC,1,21.97,222
2019-01-03 05:05:32.000000 UTC,2019-01-03 05:10:26.000000 UTC,1,1.39,247
2019-01-03 05:05:59.000000 UTC,2019-01-03 05:28:31.000000 UTC,1,9.1,116
2019-01-03 05:06:00.000000 UTC,2019-01-03 05:46:00.000000 UTC,,19.25,259
2019-01-03 05:06:25.000000 UTC,2019-01-03 05:11:37.000000 UTC,1,1.25,75
2019-01-03 05:06:40.000000 UTC,2019-01-03 05:19:40.000000 UTC,1,3.28,145
2019-01-03 05:06:43.000000 UTC,2019-01-03 05:08:24.000000 UTC,1,7.3,205
2019-01-03 05:07:00.000000 UTC,2019-01-03 05:38:00.000000 UTC,,8.27,121
2019-01-03 05:07:12.000000 UTC,2019-01-03 05:45:40.000000 UTC,1,21.2,76
2019-01-03 05:07:30.000000 UTC,2019-01-03 05:17:09.000000 UTC,1,1.57,42
2019-01-03 05:07:50.000000 UTC,2019-01-03 05:48:23.000000 UTC,1,19.25,259
2019-01-03 05:08:13.000000 UTC,2019-01-03 05:23:41.000000 UTC,1,7.9,243
2019-01-03 05:08:23.000000 UTC,2019-01-04 04:44:09.000000 UTC,1,1.14,75
2019-01-03 05:08:34.000000 UTC,2019-01-03 05:14:48.000000 UTC,1,1.46,213
2019-01-03 05:08:36.000000 UTC,2019-01-03 05:39:08.000000 UTC,1,8.27,121
2019-01-03 05:08:59.000000 UTC,2019-01-03 05:24:30.000000 UTC,1,4.06,75
2019-01-03 05:09:35.000000 UTC,2019-01-03 05:40:38.000000 UTC,1,20.3,205
2019-01-03 05:10:57.000000 UTC,2019-01-03 05:27:46.000000 UTC,6,4,75
2019-01-03 05:11:17.000000 UTC,2019-01-03 05:18:10.000000 UTC,1,1.2,82
2019-01-03 05:11:25.000000 UTC,2019-01-03 05:15:04.000000 UTC,1,0.68,129
2019-01-03 05:11:29.000000 UTC,2019-01-03 05:21:53.000000 UTC,1,5.96,244
2019-01-03 05:11:37.000000 UTC,2019-01-03 05:12:03.000000 UTC,1,0.03,42
2019-01-03 05:12:51.000000 UTC,2019-01-03 05:19:27.000000 UTC,1,1.67,138
2019-01-03 05:12:58.000000 UTC,2019-01-03 05:21:50.000000 UTC,1,1.63,55
2019-01-03 05:13:24.000000 UTC,2019-01-03 05:28:13.000000 UTC,1,4.53,7
2019-01-03 05:14:09.000000 UTC,2019-01-03 05:21:43.000000 UTC,1,4.3,182
2019-01-03 05:14:31.000000 UTC,2019-01-03 06:03:34.000000 UTC,1,12.61,177
2019-01-03 05:14:39.000000 UTC,2019-01-03 05:25:48.000000 UTC,1,3.6,74
2019-01-03 05:14:45.000000 UTC,2019-01-03 05:49:40.000000 UTC,1,7.9,76
2019-01-03 05:16:00.000000 UTC,2019-01-03 05:51:00.000000 UTC,,7.9,76
2019-01-03 05:16:09.000000 UTC,2019-01-03 05:33:16.000000 UTC,1,4.1,37
2019-01-03 05:16:26.000000 UTC,2019-01-03 05:24:23.000000 UTC,1,3.34,75
2019-01-03 05:18:00.000000 UTC,2019-01-03 05:30:00.000000 UTC,,3.97,205
2019-01-03 05:18:00.000000 UTC,2019-01-03 05:45:00.000000 UTC,,8.26,69
2019-01-03 05:18:07.000000 UTC,2019-01-03 05:38:50.000000 UTC,1,6.95,173
2019-01-03 05:18:18.000000 UTC,2019-01-03 05:30:36.000000 UTC,1,3.97,205
2019-01-03 05:18:30.000000 UTC,2019-01-03 05:35:49.000000 UTC,1,6.97,244
2019-01-03 05:18:58.000000 UTC,2019-01-03 05:26:12.000000 UTC,1,1.52,226
2019-01-03 05:19:18.000000 UTC,2019-01-03 05:35:21.000000 UTC,2,8.44,40
2019-01-03 05:19:24.000000 UTC,2019-01-03 05:22:19.000000 UTC,1,0.67,242
2019-01-03 05:19:37.000000 UTC,2019-01-03 05:47:07.000000 UTC,1,8.26,69
2019-01-03 05:19:59.000000 UTC,2019-01-03 05:38:21.000000 UTC,1,4.1,74
2019-01-03 05:21:14.000000 UTC,2019-01-03 05:37:23.000000 UTC,1,4.8,243
2019-01-03 05:21:24.000000 UTC,2019-01-03 05:33:12.000000 UTC,2,2.67,152
2019-01-03 05:21:29.000000 UTC,2019-01-03 05:27:30.000000 UTC,1,1.7,134
2019-01-03 05:22:08.000000 UTC,2019-01-03 05:25:50.000000 UTC,1,1.3,41
2019-01-03 05:22:14.000000 UTC,2019-01-03 05:34:52.000000 UTC,1,2.8,174
2019-01-03 05:22:28.000000 UTC,2019-01-03 05:39:34.000000 UTC,1,5.06,66
2019-01-03 05:23:00.000000 UTC,2019-01-03 05:51:00.000000 UTC,,7.07,39
2019-01-03 05:23:05.000000 UTC,2019-01-03 05:26:29.000000 UTC,1,0.6,129
2019-01-03 05:23:33.000000 UTC,2019-01-03 05:31:55.000000 UTC,1,1.96,75
2019-01-03 05:24:05.000000 UTC,2019-01-03 05:28:46.000000 UTC,1,0.61,92
2019-01-03 05:25:31.000000 UTC,2019-01-03 05:31:04.000000 UTC,1,2.82,223
2019-01-03 05:25:49.000000 UTC,2019-01-03 05:40:34.000000 UTC,5,3.66,7
2019-01-03 05:26:00.000000 UTC,2019-01-03 05:52:00.000000 UTC,,6.75,61
2019-01-03 05:26:00.000000 UTC,2019-01-03 05:43:00.000000 UTC,,4.94,18
2019-01-03 05:26:39.000000 UTC,2019-01-03 05:52:39.000000 UTC,1,7.7,119
2019-01-03 05:26:48.000000 UTC,2019-01-03 05:49:42.000000 UTC,1,7.17,228
2019-01-03 05:27:00.000000 UTC,2019-01-03 05:44:00.000000 UTC,,7.54,82
2019-01-03 05:27:11.000000 UTC,2019-01-03 05:44:38.000000 UTC,1,7.54,82
2019-01-03 05:27:17.000000 UTC,2019-01-03 05:37:18.000000 UTC,1,3.57,235
2019-01-03 05:27:22.000000 UTC,2019-01-03 06:04:29.000000 UTC,5,18.12,76
2019-01-03 05:27:22.000000 UTC,2019-01-03 05:27:32.000000 UTC,1,0.02,41
2019-01-03 05:27:29.000000 UTC,2019-01-03 05:44:07.000000 UTC,1,6.49,41
2019-01-03 05:27:39.000000 UTC,2019-01-03 05:52:21.000000 UTC,1,17.51,41
2019-01-03 05:27:55.000000 UTC,2019-01-03 05:35:36.000000 UTC,2,3.49,223
2019-01-03 05:29:01.000000 UTC,2019-01-03 05:39:47.000000 UTC,1,3.1,129
2019-01-03 05:30:14.000000 UTC,2019-01-03 05:55:42.000000 UTC,1,6.75,61
2019-01-03 05:30:31.000000 UTC,2019-01-03 05:51:43.000000 UTC,1,8.19,244
2019-01-03 05:30:37.000000 UTC,2019-01-03 05:47:45.000000 UTC,1,4.19,74
2019-01-03 05:30:44.000000 UTC,2019-01-03 05:47:23.000000 UTC,1,4.94,18
2019-01-03 05:30:53.000000 UTC,2019-01-03 05:53:25.000000 UTC,1,8.7,212
2019-01-03 05:30:53.000000 UTC,2019-01-03 06:15:12.000000 UTC,1,9.59,35
2019-01-03 05:31:00.000000 UTC,2019-01-03 06:02:00.000000 UTC,,13.87,213
2019-01-03 05:31:27.000000 UTC,2019-01-03 06:11:58.000000 UTC,2,20.23,205
2019-01-03 05:31:47.000000 UTC,2019-01-03 05:32:51.000000 UTC,1,0.03,243
2019-01-03 05:31:56.000000 UTC,2019-01-03 06:03:51.000000 UTC,1,12.05,197
2019-01-03 05:32:36.000000 UTC,2019-01-03 06:00:32.000000 UTC,1,7.07,39
2019-01-03 05:32:47.000000 UTC,2019-01-03 05:43:33.000000 UTC,1,3.44,41
2019-01-03 05:33:00.000000 UTC,2019-01-03 06:01:00.000000 UTC,,11.56,227
2019-01-03 05:33:10.000000 UTC,2019-01-03 05:43:39.000000 UTC,1,2.21,82
