pickup_datetime,dropoff_datetime,passenger_count,trip_distance,pickup_location_id
2019-01-02 01:17:27.000000 UTC,2019-01-02 01:19:26.000000 UTC,1,0.06,82
2019-01-02 01:17:27.000000 UTC,2019-01-02 01:36:05.000000 UTC,1,3.5,255
2019-01-02 01:17:54.000000 UTC,2019-01-02 01:21:09.000000 UTC,1,0.85,182
2019-01-02 01:17:55.000000 UTC,2019-01-02 01:26:37.000000 UTC,4,2.06,82
2019-01-02 01:17:55.000000 UTC,2019-01-02 01:28:59.000000 UTC,1,5.99,256
2019-01-02 01:18:05.000000 UTC,2019-01-02 01:29:39.000000 UTC,1,3.23,92
2019-01-02 01:18:11.000000 UTC,2019-01-02 01:27:17.000000 UTC,1,1.54,129
2019-01-02 01:18:27.000000 UTC,2019-01-02 01:30:35.000000 UTC,1,3.84,55
2019-01-02 01:18:45.000000 UTC,2019-01-02 01:28:03.000000 UTC,1,1.2,41
2019-01-02 01:18:52.000000 UTC,2019-01-02 01:30:25.000000 UTC,1,2.61,228
2019-01-02 01:19:16.000000 UTC,2019-01-02 01:27:37.000000 UTC,1,1.49,129
2019-01-02 01:19:18.000000 UTC,2019-01-02 01:34:45.000000 UTC,1,3.46,25
2019-01-02 01:19:22.000000 UTC,2019-01-02 01:23:15.000000 UTC,1,0.9,7
2019-01-02 01:19:26.000000 UTC,2019-01-02 01:23:25.000000 UTC,1,1.45,166
2019-01-02 01:19:48.000000 UTC,2019-01-02 01:25:21.000000 UTC,1,1.35,42
2019-01-02 01:20:37.000000 UTC,2019-01-02 01:29:02.000000 UTC,1,1.77,7
2019-01-02 01:21:38.000000 UTC,2019-01-02 01:27:30.000000 UTC,1,1.19,129
2019-01-02 01:22:28.000000 UTC,2019-01-02 01:36:18.000000 UTC,1,1.86,7
2019-01-02 01:22:30.000000 UTC,2019-01-02 01:23:31.000000 UTC,1,0.06,179
2019-01-02 01:22:30.000000 UTC,2019-01-02 01:23:31.000000 UTC,1,0.06,179
2019-01-02 01:22:48.000000 UTC,2019-01-02 01:26:48.000000 UTC,1,1.14,7
2019-01-02 01:23:32.000000 UTC,2019-01-02 01:29:57.000000 UTC,1,1.01,82
2019-01-02 01:23:46.000000 UTC,2019-01-02 01:28:39.000000 UTC,1,0.6,82
2019-01-02 01:23:49.000000 UTC,2019-01-02 01:30:51.000000 UTC,1,1.7,244
2019-01-02 01:23:51.000000 UTC,2019-01-02 01:46:17.000000 UTC,1,6.56,80
2019-01-02 01:24:16.000000 UTC,2019-01-02 01:30:50.000000 UTC,1,1.26,112
2019-01-02 01:25:16.000000 UTC,2019-01-02 01:30:21.000000 UTC,6,1.91,25
2019-01-02 01:25:19.000000 UTC,2019-01-02 01:31:48.000000 UTC,1,1.38,168
2019-01-02 01:25:32.000000 UTC,2019-01-02 01:32:45.000000 UTC,1,2.16,95
2019-01-02 01:26:08.000000 UTC,2019-01-02 01:32:21.000000 UTC,1,1.25,260
2019-01-02 01:26:27.000000 UTC,2019-01-02 01:39:36.000000 UTC,1,0,80
2019-01-02 01:26:40.000000 UTC,2019-01-02 01:44:19.000000 UTC,2,3.57,76
2019-01-02 01:26:47.000000 UTC,2019-01-02 01:31:57.000000 UTC,1,1.23,255
2019-01-02 01:26:48.000000 UTC,2019-01-02 01:33:39.000000 UTC,3,1.53,112
2019-01-02 01:26:51.000000 UTC,2019-01-02 01:32:59.000000 UTC,2,1.28,41
2019-01-02 01:27:18.000000 UTC,2019-01-02 01:41:35.000000 UTC,2,2.62,97
2019-01-02 01:27:20.000000 UTC,2019-01-02 01:35:04.000000 UTC,1,0.99,82
2019-01-02 01:27:54.000000 UTC,2019-01-02 01:34:57.000000 UTC,1,1.26,41
2019-01-02 01:28:47.000000 UTC,2019-01-02 01:42:34.000000 UTC,1,3.05,65
2019-01-02 01:28:56.000000 UTC,2019-01-02 01:34:07.000000 UTC,4,1.48,74
2019-01-02 01:29:49.000000 UTC,2019-01-02 01:29:55.000000 UTC,3,0,74
2019-01-02 01:30:27.000000 UTC,2019-01-02 01:32:30.000000 UTC,1,0.5,7
2019-01-02 01:30:42.000000 UTC,2019-01-02 01:39:11.000000 UTC,1,3.7,75
2019-01-02 01:31:01.000000 UTC,2019-01-02 01:47:18.000000 UTC,1,2.6,260
2019-01-02 01:31:01.000000 UTC,2019-01-02 01:48:00.000000 UTC,1,5.59,146
2019-01-02 01:31:36.000000 UTC,2019-01-02 01:38:53.000000 UTC,1,1.2,7
2019-01-02 01:32:03.000000 UTC,2019-01-02 01:45:09.000000 UTC,1,1.89,129
2019-01-02 01:33:27.000000 UTC,2019-01-02 02:05:18.000000 UTC,1,11.66,65
2019-01-02 01:33:28.000000 UTC,2019-01-02 01:40:47.000000 UTC,1,1.28,129
2019-01-02 01:33:47.000000 UTC,2019-01-02 01:42:05.000000 UTC,1,4.42,244
2019-01-02 01:33:49.000000 UTC,2019-01-02 01:50:12.000000 UTC,1,4.02,130
2019-01-02 01:33:51.000000 UTC,2019-01-02 01:41:59.000000 UTC,1,2.1,41
2019-01-02 01:34:30.000000 UTC,2019-01-02 01:46:20.000000 UTC,1,2.53,95
2019-01-02 01:34:48.000000 UTC,2019-01-02 01:39:19.000000 UTC,1,0.7,116
2019-01-02 01:34:58.000000 UTC,2019-01-02 01:41:47.000000 UTC,1,0.83,256
2019-01-02 01:35:35.000000 UTC,2019-01-02 01:42:41.000000 UTC,1,1.5,42
2019-01-02 01:36:02.000000 UTC,2019-01-02 01:51:26.000000 UTC,1,3.39,255
2019-01-02 01:36:45.000000 UTC,2019-01-02 01:41:37.000000 UTC,1,1.04,134
2019-01-02 01:37:21.000000 UTC,2019-01-02 01:40:04.000000 UTC,1,0.48,42
2019-01-02 01:38:41.000000 UTC,2019-01-02 01:55:19.000000 UTC,2,3.07,82
2019-01-02 01:38:50.000000 UTC,2019-01-02 01:42:40.000000 UTC,1,1.43,179
2019-01-02 01:39:09.000000 UTC,2019-01-02 01:48:35.000000 UTC,1,2.91,256
2019-01-02 01:39:26.000000 UTC,2019-01-02 01:49:03.000000 UTC,1,1.78,129
2019-01-02 01:39:32.000000 UTC,2019-01-02 01:51:01.000000 UTC,1,2.22,7
2019-01-02 01:39:43.000000 UTC,2019-01-02 01:44:30.000000 UTC,1,1.2,7
2019-01-02 01:40:02.000000 UTC,2019-01-02 01:46:42.000000 UTC,2,1.2,244
2019-01-02 01:40:28.000000 UTC,2019-01-02 01:55:13.000000 UTC,1,3.8,97
2019-01-02 01:41:15.000000 UTC,2019-01-02 01:49:17.000000 UTC,1,2.4,244
2019-01-02 01:42:56.000000 UTC,2019-01-02 01:47:02.000000 UTC,1,0.97,260
2019-01-02 01:43:11.000000 UTC,2019-01-02 01:43:19.000000 UTC,1,0,74
2019-01-02 01:43:30.000000 UTC,2019-01-02 01:56:39.000000 UTC,1,2.3,247
2019-01-02 01:45:29.000000 UTC,2019-01-02 01:51:11.000000 UTC,1,1.26,223
2019-01-02 01:46:12.000000 UTC,2019-01-02 01:52:10.000000 UTC,1,0.07,127
2019-01-02 01:46:12.000000 UTC,2019-01-02 01:52:10.000000 UTC,1,0.07,127
2019-01-02 01:46:37.000000 UTC,2019-01-02 01:51:57.000000 UTC,1,1.57,255
2019-01-02 01:46:46.000000 UTC,2019-01-02 01:59:18.000000 UTC,1,4.8,7
2019-01-02 01:46:47.000000 UTC,2019-01-02 02:14:03.000000 UTC,1,5.99,129
2019-01-02 01:47:00.000000 UTC,2019-01-02 02:05:52.000000 UTC,2,9.8,127
2019-01-02 01:47:30.000000 UTC,2019-01-02 01:54:07.000000 UTC,1,1.43,74
2019-01-02 01:47:35.000000 UTC,2019-01-02 01:58:34.000000 UTC,1,3.13,226
2019-01-02 01:48:17.000000 UTC,2019-01-02 02:04:37.000000 UTC,1,2.86,82
2019-01-02 01:48:42.000000 UTC,2019-01-02 01:59:24.000000 UTC,1,1.97,42
2019-01-02 01:48:47.000000 UTC,2019-01-02 01:54:36.000000 UTC,1,1.33,260
2019-01-02 01:49:14.000000 UTC,2019-01-02 01:53:13.000000 UTC,1,0.95,112
2019-01-02 01:51:27.000000 UTC,2019-01-02 02:00:57.000000 UTC,1,1.78,129
2019-01-02 01:53:09.000000 UTC,2019-01-02 01:58:57.000000 UTC,1,1.12,260
2019-01-02 01:53:10.000000 UTC,2019-01-02 01:57:13.000000 UTC,1,0.62,97
2019-01-02 01:53:10.000000 UTC,2019-01-02 01:57:13.000000 UTC,1,0.62,97
2019-01-02 01:53:27.000000 UTC,2019-01-02 01:55:36.000000 UTC,1,0.56,223
2019-01-02 01:53:27.000000 UTC,2019-01-02 01:57:28.000000 UTC,1,0.7,41
2019-01-02 01:53:56.000000 UTC,2019-01-02 02:02:38.000000 UTC,1,2.75,225
2019-01-02 01:54:00.000000 UTC,2019-01-02 02:12:05.000000 UTC,6,4.46,37
2019-01-02 01:54:01.000000 UTC,2019-01-02 01:56:17.000000 UTC,1,0.54,127
2019-01-02 01:54:26.000000 UTC,2019-01-02 02:01:01.000000 UTC,2,1.37,95
2019-01-02 01:54:34.000000 UTC,2019-01-02 03:08:24.000000 UTC,1,17.3,179
2019-01-02 01:54:53.000000 UTC,2019-01-02 01:58:54.000000 UTC,1,1.25,74
2019-01-02 01:55:02.000000 UTC,2019-01-02 02:01:59.000000 UTC,1,1.25,82
2019-01-02 01:55:02.000000 UTC,2019-01-02 01:56:39.000000 UTC,2,0.49,116
2019-01-02 01:55:03.000000 UTC,2019-01-02 02:16:25.000000 UTC,3,6.77,129
2019-01-02 01:55:53.000000 UTC,2019-01-02 02:04:45.000000 UTC,1,3.21,242
2019-01-02 01:55:56.000000 UTC,2019-01-02 01:57:39.000000 UTC,1,0.47,255
2019-01-02 01:57:40.000000 UTC,2019-01-02 02:06:26.000000 UTC,1,3.32,75
2019-01-02 01:58:35.000000 UTC,2019-01-02 02:01:37.000000 UTC,1,0.78,7
2019-01-02 01:58:47.000000 UTC,2019-01-02 02:02:37.000000 UTC,1,0.77,82
2019-01-02 02:00:11.000000 UTC,2019-01-02 02:04:13.000000 UTC,1,0.77,255
2019-01-02 02:02:15.000000 UTC,2019-01-02 02:27:12.000000 UTC,1,13.1,178
2019-01-02 02:02:17.000000 UTC,2019-01-02 02:15:57.000000 UTC,1,4.53,181
2019-01-02 02:02:19.000000 UTC,2019-01-02 02:08:19.000000 UTC,1,1,65
2019-01-02 02:02:29.000000 UTC,2019-01-02 02:04:32.000000 UTC,1,0.79,152
2019-01-02 02:03:04.000000 UTC,2019-01-02 02:09:43.000000 UTC,1,1.09,42
2019-01-02 02:03:42.000000 UTC,2019-01-02 02:10:18.000000 UTC,4,1.08,129
2019-01-02 02:03:49.000000 UTC,2019-01-02 02:21:05.000000 UTC,1,6.5,82
2019-01-02 02:04:18.000000 UTC,2019-01-02 02:10:09.000000 UTC,4,0.93,82
2019-01-02 02:05:23.000000 UTC,2019-01-02 02:18:06.000000 UTC,1,2.22,129
2019-01-02 02:06:17.000000 UTC,2019-01-02 02:15:52.000000 UTC,1,1.99,42
2019-01-02 02:06:37.000000 UTC,2019-01-02 02:09:55.000000 UTC,1,1.05,116
2019-01-02 02:08:38.000000 UTC,2019-01-02 02:16:08.000000 UTC,1,2.36,112
2019-01-02 02:08:48.000000 UTC,2019-01-02 02:10:08.000000 UTC,1,0.3,130
2019-01-02 02:09:32.000000 UTC,2019-01-02 02:18:19.000000 UTC,1,2.44,89
2019-01-02 02:09:43.000000 UTC,2019-01-02 02:38:24.000000 UTC,1,13.72,112
2019-01-02 02:10:28.000000 UTC,2019-01-02 02:16:03.000000 UTC,3,1.5,75
2019-01-02 02:10:51.000000 UTC,2019-01-02 02:21:54.000000 UTC,1,1.92,226
2019-01-02 02:12:18.000000 UTC,2019-01-02 02:22:21.000000 UTC,1,1.49,82
2019-01-02 02:12:30.000000 UTC,2019-01-02 02:44:43.000000 UTC,2,7.99,3
2019-01-02 02:12:44.000000 UTC,2019-01-02 02:20:53.000000 UTC,1,1.37,116
2019-01-02 02:13:03.000000 UTC,2019-01-02 02:16:39.000000 UTC,1,0.5,129
2019-01-02 02:13:45.000000 UTC,2019-01-02 02:27:09.000000 UTC,2,8.57,244
2019-01-02 02:14:01.000000 UTC,2019-01-02 02:22:14.000000 UTC,1,1.9,82
2019-01-02 02:14:17.000000 UTC,2019-01-02 02:20:17.000000 UTC,1,1.04,112
2019-01-02 02:14:31.000000 UTC,2019-01-02 02:23:06.000000 UTC,1,1.78,41
2019-01-02 02:14:37.000000 UTC,2019-01-02 02:19:06.000000 UTC,1,0.9,264
2019-01-02 02:15:03.000000 UTC,2019-01-02 02:18:50.000000 UTC,1,0.76,129
2019-01-02 02:15:11.000000 UTC,2019-01-02 02:17:40.000000 UTC,1,0.57,7
2019-01-02 02:15:48.000000 UTC,2019-01-02 02:18:36.000000 UTC,1,0.9,166
2019-01-02 02:16:22.000000 UTC,2019-01-02 02:31:57.000000 UTC,1,3.92,112
2019-01-02 02:16:47.000000 UTC,2019-01-02 02:44:57.000000 UTC,1,0,247
2019-01-02 02:16:47.000000 UTC,2019-01-02 02:44:57.000000 UTC,1,0,247
2019-01-02 02:18:00.000000 UTC,2019-01-02 02:25:45.000000 UTC,1,1.87,226
2019-01-02 02:18:04.000000 UTC,2019-01-02 02:29:27.000000 UTC,1,6.24,95
2019-01-02 02:18:34.000000 UTC,2019-01-02 02:24:49.000000 UTC,1,1.5,129
2019-01-02 02:18:52.000000 UTC,2019-01-02 02:25:53.000000 UTC,1,1.24,82
2019-01-02 02:18:57.000000 UTC,2019-01-02 02:26:29.000000 UTC,1,1.7,42
2019-01-02 02:19:58.000000 UTC,2019-01-03 01:36:05.000000 UTC,1,0.34,112
2019-01-02 02:19:58.000000 UTC,2019-01-03 01:36:05.000000 UTC,1,0.34,112
2019-01-02 02:20:44.000000 UTC,2019-01-02 02:20:54.000000 UTC,1,0.01,82
2019-01-02 02:20:44.000000 UTC,2019-01-02 02:20:54.000000 UTC,1,0.01,82
2019-01-02 02:20:46.000000 UTC,2019-01-02 02:25:09.000000 UTC,1,0.75,129
2019-01-02 02:21:00.000000 UTC,2019-01-02 02:24:21.000000 UTC,1,0.95,41
2019-01-02 02:21:25.000000 UTC,2019-01-02 02:35:11.000000 UTC,1,2.11,42
2019-01-02 02:22:02.000000 UTC,2019-01-02 02:38:47.000000 UTC,1,2.95,112
2019-01-02 02:22:46.000000 UTC,2019-01-02 02:32:40.000000 UTC,1,2.65,25
2019-01-02 02:23:06.000000 UTC,2019-01-02 02:29:02.000000 UTC,5,1.74,89
2019-01-02 02:23:15.000000 UTC,2019-01-02 02:32:58.000000 UTC,1,1.42,260
2019-01-02 02:25:10.000000 UTC,2019-01-02 02:38:48.000000 UTC,1,3.43,95
2019-01-02 02:26:12.000000 UTC,2019-01-02 02:40:01.000000 UTC,1,2.95,112
2019-01-02 02:26:34.000000 UTC,2019-01-02 02:43:25.000000 UTC,1,1.19,42
2019-01-02 02:26:46.000000 UTC,2019-01-02 02:36:06.000000 UTC,2,1.92,25
2019-01-02 02:27:55.000000 UTC,2019-01-02 02:44:30.000000 UTC,1,5.11,129
2019-01-02 02:30:08.000000 UTC,2019-01-02 02:38:18.000000 UTC,1,1.97,41
2019-01-02 02:30:33.000000 UTC,2019-01-02 02:30:36.000000 UTC,1,0,159
2019-01-02 02:31:48.000000 UTC,2019-01-02 02:48:29.000000 UTC,1,10.12,42
2019-01-02 02:32:11.000000 UTC,2019-01-02 02:38:34.000000 UTC,1,1.32,244
2019-01-02 02:32:21.000000 UTC,2019-01-02 02:47:58.000000 UTC,1,4.38,112
2019-01-02 02:35:03.000000 UTC,2019-01-02 03:21:53.000000 UTC,1,5.33,74
2019-01-02 02:36:00.000000 UTC,2019-01-02 02:43:28.000000 UTC,2,1.7,244
2019-01-02 02:36:06.000000 UTC,2019-01-02 02:39:48.000000 UTC,1,0.72,181
2019-01-02 02:36:07.000000 UTC,2019-01-02 02:40:28.000000 UTC,1,1.1,74
2019-01-02 02:36:07.000000 UTC,2019-01-02 02:45:55.000000 UTC,1,1.5,129
2019-01-02 02:37:18.000000 UTC,2019-01-02 02:44:08.000000 UTC,1,1.7,82
2019-01-02 02:37:25.000000 UTC,2019-01-02 02:53:18.000000 UTC,1,3.35,49
2019-01-02 02:38:49.000000 UTC,2019-01-02 02:38:53.000000 UTC,1,0.03,74
2019-01-02 02:40:16.000000 UTC,2019-01-02 02:46:19.000000 UTC,2,2.08,189
2019-01-02 02:42:30.000000 UTC,2019-01-02 02:48:46.000000 UTC,1,2.62,7
2019-01-02 02:42:51.000000 UTC,2019-01-02 02:53:13.000000 UTC,1,5.4,116
2019-01-02 02:42:52.000000 UTC,2019-01-02 02:57:32.000000 UTC,1,5.3,25
2019-01-02 02:42:53.000000 UTC,2019-01-02 02:44:22.000000 UTC,1,0.17,36
2019-01-02 02:44:49.000000 UTC,2019-01-02 02:44:52.000000 UTC,1,0,129
2019-01-02 02:44:55.000000 UTC,2019-01-02 02:49:23.000000 UTC,1,1.3,260
2019-01-02 02:45:22.000000 UTC,2019-01-02 02:49:18.000000 UTC,1,0.98,255
2019-01-02 02:45:37.000000 UTC,2019-01-02 03:04:26.000000 UTC,1,7.9,255
2019-01-02 02:47:27.000000 UTC,2019-01-02 03:03:29.000000 UTC,1,2.84,95
2019-01-02 02:47:52.000000 UTC,2019-01-02 02:48:45.000000 UTC,1,0,193
2019-01-02 02:49:32.000000 UTC,2019-01-02 03:16:12.000000 UTC,1,11.25,42
2019-01-02 02:51:34.000000 UTC,2019-01-02 02:56:11.000000 UTC,1,0.93,7
2019-01-02 02:51:43.000000 UTC,2019-01-02 03:20:21.000000 UTC,2,7.2,127
2019-01-02 02:51:49.000000 UTC,2019-01-02 03:03:34.000000 UTC,1,3.08,92
2019-01-02 02:52:00.000000 UTC,2019-01-02 03:00:52.000000 UTC,1,1.87,244
2019-01-02 02:52:50.000000 UTC,2019-01-02 03:01:51.000000 UTC,1,2.57,255
2019-01-02 02:54:04.000000 UTC,2019-01-02 03:05:57.000000 UTC,1,3.8,112
2019-01-02 02:54:10.000000 UTC,2019-01-02 02:56:00.000000 UTC,6,0.4,61
2019-01-02 02:56:24.000000 UTC,2019-01-02 03:02:59.000000 UTC,5,0.82,75
2019-01-02 02:57:21.000000 UTC,2019-01-02 03:23:41.000000 UTC,1,11.06,256
2019-01-02 02:57:29.000000 UTC,2019-01-02 03:06:31.000000 UTC,1,3.03,129
2019-01-02 02:57:30.000000 UTC,2019-01-02 03:00:00.000000 UTC,1,0.6,129
2019-01-02 02:57:50.000000 UTC,2019-01-02 03:21:00.000000 UTC,2,11.78,129
2019-01-02 02:57:52.000000 UTC,2019-01-02 03:23:19.000000 UTC,1,10.11,83
2019-01-02 02:58:12.000000 UTC,2019-01-02 03:08:46.000000 UTC,1,5.25,116
2019-01-02 02:58:14.000000 UTC,2019-01-02 03:01:15.000000 UTC,1,0.7,25
2019-01-02 02:58:27.000000 UTC,2019-01-02 03:32:46.000000 UTC,1,8.45,129
2019-01-02 03:00:37.000000 UTC,2019-01-02 03:07:59.000000 UTC,2,1.37,152
2019-01-02 03:01:04.000000 UTC,2019-01-02 03:04:37.000000 UTC,2,0.44,129
2019-01-02 03:01:09.000000 UTC,2019-01-02 03:11:30.000000 UTC,1,2.05,256
2019-01-02 03:01:25.000000 UTC,2019-01-02 03:09:20.000000 UTC,1,1.45,129
2019-01-02 03:02:34.000000 UTC,2019-01-02 03:11:23.000000 UTC,1,2.53,83
2019-01-02 03:04:26.000000 UTC,2019-01-02 03:19:56.000000 UTC,2,3.03,129
2019-01-02 03:04:58.000000 UTC,2019-01-02 03:08:02.000000 UTC,1,0.54,7
2019-01-02 03:05:13.000000 UTC,2019-01-02 03:18:32.000000 UTC,1,3.5,112
2019-01-02 03:06:43.000000 UTC,2019-01-02 03:06:55.000000 UTC,1,0.1,116
2019-01-02 03:06:47.000000 UTC,2019-01-02 03:12:22.000000 UTC,1,1.4,75
2019-01-02 03:07:10.000000 UTC,2019-01-02 03:20:16.000000 UTC,1,7.77,244
2019-01-02 03:07:45.000000 UTC,2019-01-02 03:17:56.000000 UTC,1,4.38,41
2019-01-02 03:07:57.000000 UTC,2019-01-02 03:13:35.000000 UTC,1,1.59,188
2019-01-02 03:08:02.000000 UTC,2019-01-02 03:20:00.000000 UTC,1,2.73,82
2019-01-02 03:08:04.000000 UTC,2019-01-02 03:17:55.000000 UTC,1,3.24,97
2019-01-02 03:09:13.000000 UTC,2019-01-02 03:20:36.000000 UTC,3,2.66,82
2019-01-02 03:09:16.000000 UTC,2019-01-02 03:16:20.000000 UTC,1,1.37,129
2019-01-02 03:10:05.000000 UTC,2019-01-02 03:11:58.000000 UTC,1,0.4,95
2019-01-02 03:12:48.000000 UTC,2019-01-02 03:21:38.000000 UTC,1,2.9,255
2019-01-02 03:13:50.000000 UTC,2019-01-02 03:36:30.000000 UTC,1,11.48,95
2019-01-02 03:14:03.000000 UTC,2019-01-02 03:18:46.000000 UTC,1,1.11,244
2019-01-02 03:15:37.000000 UTC,2019-01-02 03:23:02.000000 UTC,5,2.03,75
2019-01-02 03:15:46.000000 UTC,2019-01-02 03:16:53.000000 UTC,1,0.38,223
2019-01-02 03:16:00.000000 UTC,2019-01-02 03:28:36.000000 UTC,1,2.71,256
2019-01-02 03:16:55.000000 UTC,2019-01-02 03:21:37.000000 UTC,1,1,173
2019-01-02 03:17:45.000000 UTC,2019-01-02 03:20:52.000000 UTC,1,0.48,7
2019-01-02 03:22:46.000000 UTC,2019-01-02 03:34:22.000000 UTC,1,4.1,42
2019-01-02 03:23:08.000000 UTC,2019-01-02 03:26:16.000000 UTC,1,0.83,116
2019-01-02 03:24:41.000000 UTC,2019-01-02 03:33:13.000000 UTC,5,2.44,256
2019-01-02 03:25:58.000000 UTC,2019-01-02 03:32:53.000000 UTC,4,2.31,56
2019-01-02 03:27:54.000000 UTC,2019-01-02 03:35:28.000000 UTC,1,1.85,77
2019-01-02 03:28:02.000000 UTC,2019-01-02 03:37:57.000000 UTC,1,6.3,152
2019-01-02 03:28:11.000000 UTC,2019-01-02 03:31:05.000000 UTC,1,0.73,179
2019-01-02 03:29:39.000000 UTC,2019-01-02 03:30:22.000000 UTC,1,0.14,256
2019-01-02 03:30:19.000000 UTC,2019-01-02 03:38:38.000000 UTC,1,1.7,129
2019-01-02 03:30:50.000000 UTC,2019-01-02 03:45:01.000000 UTC,1,3.63,61
2019-01-02 03:30:50.000000 UTC,2019-01-02 04:05:17.000000 UTC,1,2.73,61
2019-01-02 03:31:25.000000 UTC,2019-01-02 03:33:16.000000 UTC,2,0.32,83
2019-01-02 03:35:01.000000 UTC,2019-01-02 03:39:40.000000 UTC,1,1.21,255
2019-01-02 03:35:15.000000 UTC,2019-01-02 03:41:49.000000 UTC,5,3.85,7
2019-01-02 03:35:35.000000 UTC,2019-01-02 03:40:31.000000 UTC,1,0.68,129
2019-01-02 03:36:24.000000 UTC,2019-01-02 03:47:00.000000 UTC,1,5.12,244
2019-01-02 03:36:28.000000 UTC,2019-01-02 03:37:52.000000 UTC,4,0.44,82
2019-01-02 03:36:42.000000 UTC,2019-01-02 03:47:25.000000 UTC,1,4.08,75
2019-01-02 03:37:59.000000 UTC,2019-01-02 03:46:32.000000 UTC,1,1.7,179
2019-01-02 03:38:03.000000 UTC,2019-01-02 03:43:21.000000 UTC,1,1.35,223
2019-01-02 03:39:38.000000 UTC,2019-01-02 03:45:45.000000 UTC,1,1.1,129
2019-01-02 03:40:05.000000 UTC,2019-01-02 03:45:45.000000 UTC,1,0.91,41
2019-01-02 03:40:12.000000 UTC,2019-01-02 03:44:24.000000 UTC,1,0.96,7
2019-01-02 03:40:59.000000 UTC,2019-01-02 03:54:11.000000 UTC,1,2.6,129
2019-01-02 03:41:55.000000 UTC,2019-01-02 03:42:40.000000 UTC,1,0.04,119
2019-01-02 03:41:55.000000 UTC,2019-01-02 03:42:40.000000 UTC,1,0.04,119
2019-01-02 03:42:04.000000 UTC,2019-01-02 04:23:50.000000 UTC,5,22.17,55
2019-01-02 03:42:56.000000 UTC,2019-01-02 03:49:05.000000 UTC,1,0.95,179
2019-01-02 03:43:01.000000 UTC,2019-01-02 03:51:20.000000 UTC,1,3.14,129
2019-01-02 03:44:53.000000 UTC,2019-01-02 03:57:07.000000 UTC,1,2,260
2019-01-02 03:46:05.000000 UTC,2019-01-02 03:51:56.000000 UTC,3,0.88,129
2019-01-02 03:46:40.000000 UTC,2019-01-02 03:52:04.000000 UTC,1,1.4,75
2019-01-02 03:47:26.000000 UTC,2019-01-02 03:56:07.000000 UTC,1,3.06,82
2019-01-02 03:47:40.000000 UTC,2019-01-02 04:05:15.000000 UTC,1,5.41,91
2019-01-02 03:48:00.000000 UTC,2019-01-02 04:10:00.000000 UTC,,11.33,167
2019-01-02 03:48:18.000000 UTC,2019-01-02 04:07:25.000000 UTC,1,10.66,74
2019-01-02 03:48:39.000000 UTC,2019-01-03 02:58:05.000000 UTC,2,1.55,82
2019-01-02 03:49:17.000000 UTC,2019-01-02 03:56:18.000000 UTC,1,1.38,82
2019-01-02 03:49:19.000000 UTC,2019-01-02 03:52:28.000000 UTC,1,0.77,7
2019-01-02 03:50:03.000000 UTC,2019-01-02 04:04:50.000000 UTC,1,5.48,112
2019-01-02 03:50:15.000000 UTC,2019-01-02 03:56:08.000000 UTC,1,2.02,168
2019-01-02 03:51:15.000000 UTC,2019-01-02 03:58:00.000000 UTC,5,1.59,7
2019-01-02 03:53:51.000000 UTC,2019-01-02 04:16:31.000000 UTC,1,11.33,167
2019-01-02 03:54:18.000000 UTC,2019-01-02 03:59:37.000000 UTC,5,3.41,7
2019-01-02 03:54:56.000000 UTC,2019-01-02 04:26:04.000000 UTC,1,17.29,38
2019-01-02 03:54:58.000000 UTC,2019-01-02 04:05:31.000000 UTC,2,2.12,129
2019-01-02 03:55:00.000000 UTC,2019-01-02 04:34:00.000000 UTC,,24.01,38
2019-01-02 03:55:05.000000 UTC,2019-01-02 04:00:34.000000 UTC,2,1.4,41
2019-01-02 03:55:14.000000 UTC,2019-01-02 04:34:19.000000 UTC,1,19.57,174
2019-01-02 03:55:53.000000 UTC,2019-01-02 04:02:20.000000 UTC,1,1.7,83
2019-01-02 03:56:01.000000 UTC,2019-01-02 04:16:17.000000 UTC,1,8.5,129
2019-01-02 03:56:05.000000 UTC,2019-01-02 04:14:45.000000 UTC,1,10.1,129
2019-01-02 03:56:08.000000 UTC,2019-01-02 04:06:02.000000 UTC,1,1.33,71
2019-01-02 03:56:51.000000 UTC,2019-01-02 04:01:50.000000 UTC,4,0.91,129
2019-01-02 03:57:43.000000 UTC,2019-01-02 04:37:19.000000 UTC,1,24.01,38
2019-01-02 03:58:09.000000 UTC,2019-01-02 04:09:21.000000 UTC,1,2.75,41
2019-01-02 03:58:23.000000 UTC,2019-01-02 04:02:55.000000 UTC,1,1.01,129
2019-01-02 03:59:21.000000 UTC,2019-01-02 03:59:21.000000 UTC,1,0,264
2019-01-02 03:59:32.000000 UTC,2019-01-02 04:04:53.000000 UTC,1,1,82
2019-01-02 04:00:08.000000 UTC,2019-01-02 04:11:15.000000 UTC,1,3.72,126
2019-01-02 04:02:29.000000 UTC,2019-01-02 04:05:32.000000 UTC,1,0.92,37
2019-01-02 04:02:46.000000 UTC,2019-01-02 04:07:11.000000 UTC,1,0.92,82
2019-01-02 04:03:14.000000 UTC,2019-01-02 04:42:17.000000 UTC,1,18.35,119
2019-01-02 04:04:45.000000 UTC,2019-01-02 04:23:15.000000 UTC,1,7.62,145
2019-01-02 04:05:01.000000 UTC,2019-01-02 04:17:28.000000 UTC,1,2.33,7
2019-01-02 04:08:45.000000 UTC,2019-01-02 04:33:56.000000 UTC,1,5.18,129
