pickup_datetime,dropoff_datetime,passenger_count,trip_distance,pickup_location_id
2019-01-01 00:18:04.000000 UTC,2019-01-01 00:55:10.000000 UTC,1,18.87,76
2019-01-01 00:18:04.000000 UTC,2019-01-01 00:18:49.000000 UTC,1,0.22,25
2019-01-01 00:18:11.000000 UTC,2019-01-01 00:23:33.000000 UTC,1,1.09,42
2019-01-01 00:18:13.000000 UTC,2019-01-01 00:18:18.000000 UTC,1,0.02,75
2019-01-01 00:18:13.000000 UTC,2019-01-01 00:32:22.000000 UTC,4,2.5,145
2019-01-01 00:18:17.000000 UTC,2019-01-01 00:23:25.000000 UTC,1,0.85,7
2019-01-01 00:18:17.000000 UTC,2019-01-01 00:27:08.000000 UTC,1,2.5,255
2019-01-01 00:18:18.000000 UTC,2019-01-01 00:26:27.000000 UTC,1,1.42,41
2019-01-01 00:18:20.000000 UTC,2019-01-01 00:25:40.000000 UTC,5,1.95,7
2019-01-01 00:18:20.000000 UTC,2019-01-01 00:42:20.000000 UTC,5,7.64,122
2019-01-01 00:18:26.000000 UTC,2019-01-01 00:21:18.000000 UTC,1,0.27,145
2019-01-01 00:18:26.000000 UTC,2019-01-01 00:21:18.000000 UTC,1,0.27,145
2019-01-01 00:18:28.000000 UTC,2019-01-01 00:27:38.000000 UTC,1,1.78,42
2019-01-01 00:18:32.000000 UTC,2019-01-01 00:21:37.000000 UTC,1,0.51,75
2019-01-01 00:18:35.000000 UTC,2019-01-01 00:22:18.000000 UTC,1,1.16,95
2019-01-01 00:18:36.000000 UTC,2019-01-01 00:22:37.000000 UTC,1,0.9,33
2019-01-01 00:18:39.000000 UTC,2019-01-01 00:21:48.000000 UTC,1,0.29,74
2019-01-01 00:18:40.000000 UTC,2019-01-01 00:34:44.000000 UTC,1,2.33,66
2019-01-01 00:18:45.000000 UTC,2019-01-01 00:23:16.000000 UTC,1,0.6,41
2019-01-01 00:18:45.000000 UTC,2019-01-01 00:29:12.000000 UTC,2,2.74,75
2019-01-01 00:18:50.000000 UTC,2019-01-01 00:32:29.000000 UTC,1,1.67,82
2019-01-01 00:18:57.000000 UTC,2019-01-01 00:31:52.000000 UTC,1,1.21,181
2019-01-01 00:19:00.000000 UTC,2019-01-01 00:27:03.000000 UTC,1,1.3,41
2019-01-01 00:19:06.000000 UTC,2019-01-01 00:39:43.000000 UTC,1,4.53,82
2019-01-01 00:19:07.000000 UTC,2019-01-01 00:28:49.000000 UTC,1,1.6,116
2019-01-01 00:19:08.000000 UTC,2019-01-01 00:30:20.000000 UTC,1,1.8,74
2019-01-01 00:19:12.000000 UTC,2019-01-01 00:37:55.000000 UTC,1,3.7,255
2019-01-01 00:19:15.000000 UTC,2019-01-01 00:24:13.000000 UTC,1,0.81,166
2019-01-01 00:19:15.000000 UTC,2019-01-01 01:04:15.000000 UTC,1,5.64,256
2019-01-01 00:19:16.000000 UTC,2019-01-01 00:29:27.000000 UTC,1,2.58,41
2019-01-01 00:19:17.000000 UTC,2019-01-01 00:32:48.000000 UTC,1,2.87,82
2019-01-01 00:19:18.000000 UTC,2019-01-01 00:26:17.000000 UTC,1,1.1,41
2019-01-01 00:19:19.000000 UTC,2019-01-01 00:28:14.000000 UTC,1,1.32,25
2019-01-01 00:19:20.000000 UTC,2019-01-01 00:23:07.000000 UTC,1,0.61,225
2019-01-01 00:19:21.000000 UTC,2019-01-01 00:24:16.000000 UTC,1,0.73,97
2019-01-01 00:19:22.000000 UTC,2019-01-01 00:31:33.000000 UTC,2,1.4,66
2019-01-01 00:19:22.000000 UTC,2019-01-01 00:40:00.000000 UTC,1,4.14,177
2019-01-01 00:19:24.000000 UTC,2019-01-01 00:25:05.000000 UTC,1,0.82,61
2019-01-01 00:19:28.000000 UTC,2019-01-01 00:40:39.000000 UTC,1,7.66,181
2019-01-01 00:19:32.000000 UTC,2019-01-01 00:28:44.000000 UTC,3,0,49
2019-01-01 00:19:33.000000 UTC,2019-01-01 00:51:18.000000 UTC,1,7.6,74
2019-01-01 00:19:34.000000 UTC,2019-01-01 00:36:47.000000 UTC,1,3.24,256
2019-01-01 00:19:41.000000 UTC,2019-01-01 00:25:50.000000 UTC,2,1.06,112
2019-01-01 00:19:41.000000 UTC,2019-01-01 00:45:45.000000 UTC,1,8.48,25
2019-01-01 00:19:49.000000 UTC,2019-01-01 00:45:31.000000 UTC,1,14.88,112
2019-01-01 00:19:49.000000 UTC,2019-01-01 00:49:29.000000 UTC,1,6.83,24
2019-01-01 00:19:49.000000 UTC,2019-01-01 00:32:26.000000 UTC,1,2.4,25
2019-01-01 00:19:51.000000 UTC,2019-01-01 00:23:59.000000 UTC,1,0.79,42
2019-01-01 00:19:53.000000 UTC,2019-01-01 00:39:17.000000 UTC,1,5.99,33
2019-01-01 00:19:59.000000 UTC,2019-01-01 00:29:52.000000 UTC,5,4.04,33
2019-01-01 00:19:59.000000 UTC,2019-01-01 00:45:50.000000 UTC,1,0.49,71
2019-01-01 00:20:02.000000 UTC,2019-01-01 00:37:01.000000 UTC,1,7.48,215
2019-01-01 00:20:14.000000 UTC,2019-01-01 00:53:04.000000 UTC,2,5.1,181
2019-01-01 00:20:25.000000 UTC,2019-01-01 00:44:42.000000 UTC,2,7.11,42
2019-01-01 00:20:28.000000 UTC,2019-01-01 00:32:21.000000 UTC,1,2.47,260
2019-01-01 00:20:29.000000 UTC,2019-01-01 00:32:32.000000 UTC,1,2.14,129
2019-01-01 00:20:34.000000 UTC,2019-01-01 00:43:54.000000 UTC,1,3.97,40
2019-01-01 00:20:43.000000 UTC,2019-01-01 00:43:46.000000 UTC,1,5.42,255
2019-01-01 00:20:45.000000 UTC,2019-01-01 00:31:20.000000 UTC,1,1.9,41
2019-01-01 00:20:47.000000 UTC,2019-01-02 00:07:02.000000 UTC,1,2.6,260
2019-01-01 00:20:50.000000 UTC,2019-01-01 00:25:02.000000 UTC,1,1.7,75
2019-01-01 00:20:51.000000 UTC,2019-01-01 00:29:36.000000 UTC,1,0.93,41
2019-01-01 00:20:51.000000 UTC,2019-01-01 00:43:37.000000 UTC,1,5.96,74
2019-01-01 00:20:52.000000 UTC,2019-01-01 00:27:15.000000 UTC,2,1.3,129
2019-01-01 00:20:55.000000 UTC,2019-01-01 00:27:04.000000 UTC,1,0.92,74
2019-01-01 00:21:05.000000 UTC,2019-01-01 00:55:18.000000 UTC,1,10.24,25
2019-01-01 00:21:09.000000 UTC,2019-01-01 00:34:06.000000 UTC,1,3.11,116
2019-01-01 00:21:10.000000 UTC,2019-01-01 00:49:37.000000 UTC,2,13.5,76
2019-01-01 00:21:11.000000 UTC,2019-01-01 00:26:29.000000 UTC,1,0.81,41
2019-01-01 00:21:11.000000 UTC,2019-01-01 00:36:06.000000 UTC,5,4.94,40
2019-01-01 00:21:17.000000 UTC,2019-01-01 00:40:22.000000 UTC,1,10.55,181
2019-01-01 00:21:19.000000 UTC,2019-01-01 00:35:06.000000 UTC,2,2.43,42
2019-01-01 00:21:25.000000 UTC,2019-01-01 00:39:30.000000 UTC,1,3.85,181
2019-01-01 00:21:28.000000 UTC,2019-01-01 00:48:15.000000 UTC,1,4.49,7
2019-01-01 00:21:30.000000 UTC,2019-01-01 00:31:00.000000 UTC,1,2.5,97
2019-01-01 00:21:31.000000 UTC,2019-01-01 00:29:49.000000 UTC,1,1.38,82
2019-01-01 00:21:35.000000 UTC,2019-01-01 00:33:23.000000 UTC,1,2.15,244
2019-01-01 00:21:35.000000 UTC,2019-01-01 00:43:55.000000 UTC,1,4.63,181
2019-01-01 00:21:38.000000 UTC,2019-01-01 00:21:41.000000 UTC,2,0.03,25
2019-01-01 00:21:47.000000 UTC,2019-01-01 00:21:52.000000 UTC,1,0.01,42
2019-01-01 00:21:51.000000 UTC,2019-01-01 00:36:28.000000 UTC,1,1.69,7
2019-01-01 00:21:53.000000 UTC,2019-01-01 00:31:28.000000 UTC,6,2.16,41
2019-01-01 00:21:54.000000 UTC,2019-01-01 00:33:07.000000 UTC,1,4.06,75
2019-01-01 00:21:58.000000 UTC,2019-01-01 00:27:36.000000 UTC,2,1.06,129
2019-01-01 00:21:59.000000 UTC,2019-01-01 00:30:17.000000 UTC,2,2.2,75
2019-01-01 00:22:00.000000 UTC,2019-01-01 00:27:45.000000 UTC,1,0.51,25
2019-01-01 00:22:01.000000 UTC,2019-01-01 00:24:36.000000 UTC,1,0.61,7
2019-01-01 00:22:02.000000 UTC,2019-01-01 00:41:34.000000 UTC,2,7.8,255
2019-01-01 00:22:03.000000 UTC,2019-01-01 00:23:35.000000 UTC,1,0.38,24
2019-01-01 00:22:08.000000 UTC,2019-01-01 00:34:02.000000 UTC,1,2,33
2019-01-01 00:22:12.000000 UTC,2019-01-01 00:25:29.000000 UTC,1,0.5,80
2019-01-01 00:22:14.000000 UTC,2019-01-01 00:39:25.000000 UTC,1,5.28,254
2019-01-01 00:22:14.000000 UTC,2019-01-01 00:37:07.000000 UTC,5,2.14,129
2019-01-01 00:22:15.000000 UTC,2019-01-01 00:36:08.000000 UTC,1,2.04,91
2019-01-01 00:22:17.000000 UTC,2019-01-01 00:34:28.000000 UTC,1,2.26,42
2019-01-01 00:22:22.000000 UTC,2019-01-01 00:25:53.000000 UTC,1,0.45,129
2019-01-01 00:22:27.000000 UTC,2019-01-01 00:28:37.000000 UTC,1,1.1,74
2019-01-01 00:22:30.000000 UTC,2019-01-01 00:30:44.000000 UTC,1,0.97,42
2019-01-01 00:22:30.000000 UTC,2019-01-01 00:25:41.000000 UTC,1,0.45,116
2019-01-01 00:22:30.000000 UTC,2019-01-01 00:37:53.000000 UTC,1,6.07,190
2019-01-01 00:22:35.000000 UTC,2019-01-01 00:41:07.000000 UTC,1,3.76,25
2019-01-01 00:22:41.000000 UTC,2019-01-01 00:41:42.000000 UTC,1,4.18,75
2019-01-01 00:22:43.000000 UTC,2019-01-01 00:33:27.000000 UTC,1,3.2,75
2019-01-01 00:22:43.000000 UTC,2019-01-01 00:46:09.000000 UTC,2,4.81,181
2019-01-01 00:22:43.000000 UTC,2019-01-01 00:54:37.000000 UTC,1,7.28,264
2019-01-01 00:22:44.000000 UTC,2019-01-01 00:26:13.000000 UTC,1,0.75,168
2019-01-01 00:22:47.000000 UTC,2019-01-01 00:35:29.000000 UTC,1,3.45,145
2019-01-01 00:22:48.000000 UTC,2019-01-01 00:47:15.000000 UTC,1,5.01,255
2019-01-01 00:22:49.000000 UTC,2019-01-01 00:36:53.000000 UTC,1,2.76,41
2019-01-01 00:23:06.000000 UTC,2019-01-01 00:45:06.000000 UTC,1,2.5,25
2019-01-01 00:23:06.000000 UTC,2019-01-01 00:34:44.000000 UTC,1,2.19,42
2019-01-01 00:23:10.000000 UTC,2019-01-01 00:39:03.000000 UTC,1,4.65,112
2019-01-01 00:23:13.000000 UTC,2019-01-01 00:51:04.000000 UTC,1,9.54,215
2019-01-01 00:23:15.000000 UTC,2019-01-01 00:30:31.000000 UTC,1,1.21,260
2019-01-01 00:23:15.000000 UTC,2019-01-01 01:10:07.000000 UTC,1,10.76,95
2019-01-01 00:23:19.000000 UTC,2019-01-01 00:41:29.000000 UTC,1,2.7,80
2019-01-01 00:23:27.000000 UTC,2019-01-01 00:43:06.000000 UTC,1,3.83,255
2019-01-01 00:23:28.000000 UTC,2019-01-01 00:28:36.000000 UTC,1,0.95,95
2019-01-01 00:23:34.000000 UTC,2019-01-01 00:39:31.000000 UTC,1,2.65,94
2019-01-01 00:23:46.000000 UTC,2019-01-01 00:41:03.000000 UTC,1,3.36,247
2019-01-01 00:23:47.000000 UTC,2019-01-01 00:26:08.000000 UTC,1,0.5,255
2019-01-01 00:23:48.000000 UTC,2019-01-01 00:35:11.000000 UTC,1,3.1,7
2019-01-01 00:23:55.000000 UTC,2019-01-01 00:41:23.000000 UTC,1,4.25,181
2019-01-01 00:24:05.000000 UTC,2019-01-01 00:29:32.000000 UTC,1,1.3,223
2019-01-01 00:24:09.000000 UTC,2019-01-01 00:50:43.000000 UTC,1,6.49,7
2019-01-01 00:24:10.000000 UTC,2019-01-01 00:37:34.000000 UTC,1,2.8,256
2019-01-01 00:24:11.000000 UTC,2019-01-01 00:41:20.000000 UTC,1,6.1,256
2019-01-01 00:24:11.000000 UTC,2019-01-01 00:35:22.000000 UTC,1,1.4,260
2019-01-01 00:24:11.000000 UTC,2019-01-01 00:46:12.000000 UTC,1,4.18,41
2019-01-01 00:24:16.000000 UTC,2019-01-01 00:33:21.000000 UTC,1,1.34,181
2019-01-01 00:24:18.000000 UTC,2019-01-01 00:47:44.000000 UTC,1,4.43,181
2019-01-01 00:24:21.000000 UTC,2019-01-01 00:28:27.000000 UTC,1,0.65,36
2019-01-01 00:24:22.000000 UTC,2019-01-01 00:41:30.000000 UTC,1,3.25,37
2019-01-01 00:24:22.000000 UTC,2019-01-01 00:36:46.000000 UTC,1,1.46,181
2019-01-01 00:24:23.000000 UTC,2019-01-01 00:34:04.000000 UTC,1,1.59,116
2019-01-01 00:24:27.000000 UTC,2019-01-01 00:32:13.000000 UTC,1,1.24,166
2019-01-01 00:24:29.000000 UTC,2019-01-01 00:45:42.000000 UTC,2,7.03,112
2019-01-01 00:24:29.000000 UTC,2019-01-01 00:35:18.000000 UTC,1,3.26,95
2019-01-01 00:24:31.000000 UTC,2019-01-01 00:44:23.000000 UTC,5,5.1,146
2019-01-01 00:24:33.000000 UTC,2019-01-01 00:51:50.000000 UTC,1,14.6,259
2019-01-01 00:24:38.000000 UTC,2019-01-01 00:54:01.000000 UTC,1,11.13,193
2019-01-01 00:24:39.000000 UTC,2019-01-01 00:43:17.000000 UTC,1,2.74,181
2019-01-01 00:24:39.000000 UTC,2019-01-01 00:28:54.000000 UTC,1,0.6,41
2019-01-01 00:24:42.000000 UTC,2019-01-01 00:28:15.000000 UTC,1,0.8,129
2019-01-01 00:24:44.000000 UTC,2019-01-01 00:42:18.000000 UTC,1,6.01,74
2019-01-01 00:24:44.000000 UTC,2019-01-01 00:28:04.000000 UTC,3,0.47,42
2019-01-01 00:24:47.000000 UTC,2019-01-01 01:05:10.000000 UTC,1,10.89,89
2019-01-01 00:24:47.000000 UTC,2019-01-01 00:34:05.000000 UTC,1,2.8,41
2019-01-01 00:24:54.000000 UTC,2019-01-01 00:27:14.000000 UTC,1,0.24,66
2019-01-01 00:24:56.000000 UTC,2019-01-01 00:41:35.000000 UTC,3,2.96,223
2019-01-01 00:24:57.000000 UTC,2019-01-01 00:28:07.000000 UTC,1,0.6,82
2019-01-01 00:24:57.000000 UTC,2019-01-01 00:31:56.000000 UTC,1,1.21,80
2019-01-01 00:25:00.000000 UTC,2019-01-01 00:34:56.000000 UTC,1,1.16,181
2019-01-01 00:25:01.000000 UTC,2019-01-01 00:30:36.000000 UTC,1,0.9,80
2019-01-01 00:25:01.000000 UTC,2019-01-01 00:43:55.000000 UTC,2,8.74,42
2019-01-01 00:25:06.000000 UTC,2019-01-01 00:45:27.000000 UTC,1,2.69,25
2019-01-01 00:25:13.000000 UTC,2019-01-01 00:38:29.000000 UTC,1,4.03,3
2019-01-01 00:25:23.000000 UTC,2019-01-01 00:31:04.000000 UTC,1,1.17,166
2019-01-01 00:25:27.000000 UTC,2019-01-01 00:36:24.000000 UTC,1,2.55,134
2019-01-01 00:25:30.000000 UTC,2019-01-01 00:31:01.000000 UTC,1,0.94,41
2019-01-01 00:25:30.000000 UTC,2019-01-01 00:33:57.000000 UTC,1,1.92,82
2019-01-01 00:25:35.000000 UTC,2019-01-01 00:51:46.000000 UTC,1,4.78,189
2019-01-01 00:25:37.000000 UTC,2019-01-01 00:50:58.000000 UTC,1,5.78,25
2019-01-01 00:25:41.000000 UTC,2019-01-01 00:31:57.000000 UTC,1,1.83,82
2019-01-01 00:25:47.000000 UTC,2019-01-01 00:50:13.000000 UTC,5,10.93,55
2019-01-01 00:25:48.000000 UTC,2019-01-01 00:45:29.000000 UTC,1,5.79,74
2019-01-01 00:25:48.000000 UTC,2019-01-01 00:25:58.000000 UTC,5,0,47
2019-01-01 00:25:49.000000 UTC,2019-01-01 00:32:50.000000 UTC,1,0.96,129
2019-01-01 00:25:52.000000 UTC,2019-01-01 01:28:10.000000 UTC,1,24.17,85
2019-01-01 00:25:54.000000 UTC,2019-01-01 01:04:50.000000 UTC,5,13.74,216
2019-01-01 00:26:00.000000 UTC,2019-01-01 00:35:53.000000 UTC,1,2.1,41
2019-01-01 00:26:00.000000 UTC,2019-01-01 00:29:27.000000 UTC,5,0.41,212
2019-01-01 00:26:04.000000 UTC,2019-01-01 00:42:16.000000 UTC,1,7.1,42
2019-01-01 00:26:09.000000 UTC,2019-01-01 00:36:48.000000 UTC,1,2.69,256
2019-01-01 00:26:11.000000 UTC,2019-01-01 00:31:11.000000 UTC,1,0.92,75
2019-01-01 00:26:13.000000 UTC,2019-01-01 00:30:41.000000 UTC,1,1.05,7
2019-01-01 00:26:14.000000 UTC,2019-01-01 00:46:25.000000 UTC,1,8,112
2019-01-01 00:26:21.000000 UTC,2019-01-01 00:32:47.000000 UTC,1,1.32,166
2019-01-01 00:26:22.000000 UTC,2019-01-01 00:47:33.000000 UTC,2,5.33,112
2019-01-01 00:26:25.000000 UTC,2019-01-01 00:31:03.000000 UTC,1,0.76,129
2019-01-01 00:26:27.000000 UTC,2019-01-01 00:49:10.000000 UTC,1,7.82,116
2019-01-01 00:26:31.000000 UTC,2019-01-01 00:40:02.000000 UTC,2,2.87,7
2019-01-01 00:26:34.000000 UTC,2019-01-01 00:37:43.000000 UTC,1,1.59,11
2019-01-01 00:26:39.000000 UTC,2019-01-01 00:47:48.000000 UTC,1,10.85,181
2019-01-01 00:26:40.000000 UTC,2019-01-01 00:48:00.000000 UTC,2,4.68,227
2019-01-01 00:26:41.000000 UTC,2019-01-01 00:27:45.000000 UTC,1,0.2,7
2019-01-01 00:26:53.000000 UTC,2019-01-01 00:33:40.000000 UTC,2,1.16,74
2019-01-01 00:26:59.000000 UTC,2019-01-01 01:01:33.000000 UTC,5,6.66,66
2019-01-01 00:27:02.000000 UTC,2019-01-01 00:43:08.000000 UTC,1,2.94,244
2019-01-01 00:27:03.000000 UTC,2019-01-01 00:32:55.000000 UTC,1,0.57,82
2019-01-01 00:27:03.000000 UTC,2019-01-01 00:43:53.000000 UTC,2,6.71,25
2019-01-01 00:27:06.000000 UTC,2019-01-01 00:50:41.000000 UTC,1,8.39,255
2019-01-01 00:27:11.000000 UTC,2019-01-01 00:31:38.000000 UTC,2,0.66,49
2019-01-01 00:27:13.000000 UTC,2019-01-01 00:46:14.000000 UTC,1,4,66
2019-01-01 00:27:16.000000 UTC,2019-01-01 00:36:18.000000 UTC,1,1.82,41
2019-01-01 00:27:18.000000 UTC,2019-01-01 00:27:22.000000 UTC,2,0,181
2019-01-01 00:27:27.000000 UTC,2019-01-01 00:33:37.000000 UTC,1,1.32,25
2019-01-01 00:27:27.000000 UTC,2019-01-01 00:47:42.000000 UTC,1,7.19,112
2019-01-01 00:27:27.000000 UTC,2019-01-01 00:45:17.000000 UTC,1,4.13,25
2019-01-01 00:27:29.000000 UTC,2019-01-01 00:44:17.000000 UTC,1,1.94,136
2019-01-01 00:27:29.000000 UTC,2019-01-01 00:41:03.000000 UTC,1,2.65,177
2019-01-01 00:27:31.000000 UTC,2019-01-01 00:35:54.000000 UTC,1,0.93,47
2019-01-01 00:27:34.000000 UTC,2019-01-01 00:43:32.000000 UTC,1,3.65,97
2019-01-01 00:27:35.000000 UTC,2019-01-01 00:34:14.000000 UTC,1,1.58,260
2019-01-01 00:27:36.000000 UTC,2019-01-01 00:37:13.000000 UTC,1,1.84,41
2019-01-01 00:27:48.000000 UTC,2019-01-01 00:40:56.000000 UTC,5,6.46,112
2019-01-01 00:27:50.000000 UTC,2019-01-01 00:37:24.000000 UTC,1,2.02,7
2019-01-01 00:27:51.000000 UTC,2019-01-01 00:37:17.000000 UTC,1,1.49,41
2019-01-01 00:27:51.000000 UTC,2019-01-01 00:46:41.000000 UTC,1,4.38,255
2019-01-01 00:27:52.000000 UTC,2019-01-01 00:51:30.000000 UTC,1,6.7,181
2019-01-01 00:27:54.000000 UTC,2019-01-01 00:34:49.000000 UTC,1,0.87,255
2019-01-01 00:27:55.000000 UTC,2019-01-01 00:41:53.000000 UTC,1,2.76,225
2019-01-01 00:27:59.000000 UTC,2019-01-01 00:41:18.000000 UTC,5,4.95,216
2019-01-01 00:28:01.000000 UTC,2019-01-01 00:54:48.000000 UTC,1,4.33,181
2019-01-01 00:28:03.000000 UTC,2019-01-01 00:36:24.000000 UTC,1,1.44,74
2019-01-01 00:28:03.000000 UTC,2019-01-01 00:50:13.000000 UTC,1,6.35,215
2019-01-01 00:28:13.000000 UTC,2019-01-01 00:43:09.000000 UTC,1,3.22,89
2019-01-01 00:28:14.000000 UTC,2019-01-01 00:44:48.000000 UTC,1,3.76,41
2019-01-01 00:28:21.000000 UTC,2019-01-01 00:41:24.000000 UTC,1,2.3,97
2019-01-01 00:28:26.000000 UTC,2019-01-01 00:43:13.000000 UTC,1,2.6,235
2019-01-01 00:28:26.000000 UTC,2019-01-01 00:45:03.000000 UTC,1,2.14,25
2019-01-01 00:28:28.000000 UTC,2019-01-01 00:44:22.000000 UTC,1,3.68,130
2019-01-01 00:28:31.000000 UTC,2019-01-01 00:30:24.000000 UTC,1,0.39,33
2019-01-01 00:28:31.000000 UTC,2019-01-01 00:49:48.000000 UTC,1,6.91,41
2019-01-01 00:28:36.000000 UTC,2019-01-01 00:39:50.000000 UTC,1,2.04,97
2019-01-01 00:28:42.000000 UTC,2019-01-01 00:42:18.000000 UTC,1,2.78,130
2019-01-01 00:28:43.000000 UTC,2019-01-01 00:31:56.000000 UTC,1,1.03,244
2019-01-01 00:28:46.000000 UTC,2019-01-01 00:36:39.000000 UTC,1,1.53,61
2019-01-01 00:28:53.000000 UTC,2019-01-01 00:56:49.000000 UTC,5,13.49,25
2019-01-01 00:29:03.000000 UTC,2019-01-01 00:44:23.000000 UTC,1,4.9,42
2019-01-01 00:29:04.000000 UTC,2019-01-01 01:00:12.000000 UTC,1,12.61,49
2019-01-01 00:29:06.000000 UTC,2019-01-01 00:53:34.000000 UTC,1,4.51,80
2019-01-01 00:29:10.000000 UTC,2019-01-01 00:41:24.000000 UTC,1,2.34,7
2019-01-01 00:29:11.000000 UTC,2019-01-01 00:31:20.000000 UTC,1,0.44,179
2019-01-01 00:29:11.000000 UTC,2019-01-01 00:31:20.000000 UTC,1,0.44,179
2019-01-01 00:29:15.000000 UTC,2019-01-01 01:00:07.000000 UTC,1,10.9,112
2019-01-01 00:29:17.000000 UTC,2019-01-01 00:50:27.000000 UTC,1,7.25,181
2019-01-01 00:29:21.000000 UTC,2019-01-01 00:33:56.000000 UTC,5,0.73,215
2019-01-01 00:29:22.000000 UTC,2019-01-01 00:38:50.000000 UTC,1,2.1,82
2019-01-01 00:29:22.000000 UTC,2019-01-01 00:59:16.000000 UTC,1,6.66,181
2019-01-01 00:29:23.000000 UTC,2019-01-01 00:46:46.000000 UTC,1,3.6,255
2019-01-01 00:29:24.000000 UTC,2019-01-01 00:40:00.000000 UTC,1,1.82,260
2019-01-01 00:29:27.000000 UTC,2019-01-01 00:42:33.000000 UTC,2,3,66
2019-01-01 00:29:28.000000 UTC,2019-01-01 00:39:32.000000 UTC,4,1.75,129
2019-01-01 00:29:33.000000 UTC,2019-01-01 00:37:17.000000 UTC,1,1.67,75
2019-01-01 00:29:34.000000 UTC,2019-01-01 01:01:40.000000 UTC,1,7.45,256
2019-01-01 00:29:40.000000 UTC,2019-01-01 00:47:20.000000 UTC,1,8.67,255
2019-01-01 00:29:46.000000 UTC,2019-01-01 00:41:09.000000 UTC,6,1.52,181
2019-01-01 00:29:47.000000 UTC,2019-01-01 00:41:46.000000 UTC,5,1.71,41
2019-01-01 00:29:47.000000 UTC,2019-01-01 00:52:57.000000 UTC,1,7.2,41
2019-01-01 00:29:48.000000 UTC,2019-01-01 00:37:45.000000 UTC,5,1.14,112
2019-01-01 00:29:48.000000 UTC,2019-01-01 01:30:56.000000 UTC,3,25.03,74
2019-01-01 00:29:48.000000 UTC,2019-01-01 00:35:12.000000 UTC,1,1.16,97
2019-01-01 00:29:50.000000 UTC,2019-01-01 00:39:55.000000 UTC,1,2.3,42
2019-01-01 00:29:53.000000 UTC,2019-01-01 01:04:57.000000 UTC,1,5.81,7
2019-01-01 00:29:54.000000 UTC,2019-01-01 00:47:02.000000 UTC,1,3.8,255
2019-01-01 00:29:56.000000 UTC,2019-01-01 00:42:33.000000 UTC,1,4.58,183
2019-01-01 00:29:56.000000 UTC,2019-01-01 00:45:24.000000 UTC,1,6.37,213
2019-01-01 00:29:57.000000 UTC,2019-01-01 00:38:46.000000 UTC,1,1.96,129
2019-01-01 00:29:59.000000 UTC,2019-01-01 00:37:45.000000 UTC,2,1.18,7
2019-01-01 00:30:10.000000 UTC,2019-01-01 00:49:39.000000 UTC,1,3.26,242
2019-01-01 00:30:11.000000 UTC,2019-01-01 00:52:54.000000 UTC,3,10.89,70
2019-01-01 00:30:14.000000 UTC,2019-01-01 00:36:51.000000 UTC,2,1.6,95
2019-01-01 00:30:18.000000 UTC,2019-01-01 00:39:08.000000 UTC,3,1.64,116
2019-01-01 00:30:19.000000 UTC,2019-01-01 00:36:19.000000 UTC,3,0.7,25
2019-01-01 00:30:19.000000 UTC,2019-01-01 00:43:16.000000 UTC,1,2.54,260
2019-01-01 00:30:20.000000 UTC,2019-01-01 00:54:19.000000 UTC,1,5.01,255
2019-01-01 00:30:23.000000 UTC,2019-01-01 00:50:34.000000 UTC,1,2.93,41
2019-01-01 00:30:25.000000 UTC,2019-01-01 00:32:11.000000 UTC,3,0.54,42
2019-01-01 00:30:28.000000 UTC,2019-01-01 00:39:00.000000 UTC,1,2.16,106
2019-01-01 00:30:28.000000 UTC,2019-01-01 00:59:01.000000 UTC,1,3.6,25
2019-01-01 00:30:28.000000 UTC,2019-01-01 00:41:18.000000 UTC,5,2.18,256
2019-01-01 00:30:29.000000 UTC,2019-01-01 00:36:32.000000 UTC,1,0.86,41
2019-01-01 00:30:32.000000 UTC,2019-01-01 00:56:42.000000 UTC,1,6.89,181
2019-01-01 00:30:33.000000 UTC,2019-01-01 00:37:06.000000 UTC,1,0.89,255
2019-01-01 00:30:35.000000 UTC,2019-01-01 00:39:47.000000 UTC,1,2.71,145
2019-01-01 00:30:36.000000 UTC,2019-01-01 00:57:44.000000 UTC,1,4.05,61
2019-01-01 00:30:38.000000 UTC,2019-01-01 00:36:41.000000 UTC,1,0.87,129
2019-01-01 00:30:40.000000 UTC,2019-01-01 00:46:47.000000 UTC,5,6.87,255
2019-01-01 00:30:41.000000 UTC,2019-01-01 00:42:08.000000 UTC,1,2.14,122
2019-01-01 00:30:48.000000 UTC,2019-01-01 00:36:05.000000 UTC,2,1.1,74
2019-01-01 00:30:48.000000 UTC,2019-01-01 00:39:40.000000 UTC,1,3.55,7
2019-01-01 00:30:48.000000 UTC,2019-01-01 00:54:03.000000 UTC,2,5,26
2019-01-01 00:30:50.000000 UTC,2019-01-01 00:39:18.000000 UTC,2,2.18,223
2019-01-01 00:30:55.000000 UTC,2019-01-01 00:35:37.000000 UTC,1,0.8,260
2019-01-01 00:30:57.000000 UTC,2019-01-01 00:36:09.000000 UTC,1,0.46,129
2019-01-01 00:30:58.000000 UTC,2019-01-01 00:35:18.000000 UTC,1,0.95,83
2019-01-01 00:30:59.000000 UTC,2019-01-01 00:38:53.000000 UTC,5,1.67,7
2019-01-01 00:31:00.000000 UTC,2019-01-01 00:35:13.000000 UTC,1,0.8,41
2019-01-01 00:31:01.000000 UTC,2019-01-01 00:40:23.000000 UTC,1,1.23,62
2019-01-01 00:31:02.000000 UTC,2019-01-01 00:45:35.000000 UTC,1,5.28,33
